timestamp,cpu_usage,memory_usage,disk_io,network_latency,failure_cause
2025-07-13 01:30:21,76.26,38.34,585.37,66.54,Disk IO Bottleneck
2025-07-13 01:25:21,86.14,77.37,211.3,71.93,None
2025-07-13 01:20:21,66.85,73.16,201.33,45.61,None
2025-07-13 01:15:21,43.83,68.69,223.36,24.65,None
2025-07-13 01:10:21,52.63,92.15,213.66,64.53,Memory Issue
2025-07-13 01:05:21,76.99,62.46,208.52,79.59,None
2025-07-13 01:00:21,99.68,86.33,209.41,33.13,CPU Overload
2025-07-13 00:55:21,80.53,73.63,273.22,42.88,None
2025-07-13 00:50:21,32.69,92.75,226.36,94.2,Memory Issue
2025-07-13 00:45:21,45.15,58.28,224.14,33.41,None
2025-07-13 00:40:21,66.42,22.45,181.83,30.29,None
2025-07-13 00:35:21,68.97,91.49,135.69,13.74,Memory Issue
2025-07-13 00:30:21,55.37,50.95,138.33,38.91,None
2025-07-13 00:25:21,59.41,100.0,167.05,90.84,None
2025-07-13 00:20:21,91.77,80.94,178.23,44.76,CPU Overload
2025-07-13 00:15:21,98.21,53.32,190.02,43.65,CPU Overload
2025-07-13 00:10:21,49.34,20.01,463.12,45.54,Disk IO Bottleneck
2025-07-13 00:05:21,56.86,49.21,200.03,22.28,None
2025-07-13 00:00:21,29.51,33.14,264.79,56.33,None
2025-07-12 23:55:21,58.47,42.02,221.12,43.14,None
2025-07-12 23:50:21,43.75,38.0,143.34,43.48,None
2025-07-12 23:45:21,85.31,82.35,453.76,53.15,Disk IO Bottleneck
2025-07-12 23:40:21,35.64,86.18,126.46,45.19,None
2025-07-12 23:35:21,64.22,35.33,246.61,30.84,None
2025-07-12 23:30:21,60.79,61.86,131.54,62.42,None
2025-07-12 23:25:21,54.27,66.57,166.47,58.62,None
2025-07-12 23:20:21,62.97,68.3,153.94,21.93,None
2025-07-12 23:15:21,23.79,59.1,438.96,78.29,Disk IO Bottleneck
2025-07-12 23:10:21,42.71,63.37,216.75,62.74,None
2025-07-12 23:05:21,62.43,22.24,161.27,15.88,None
2025-07-12 23:00:21,98.95,62.11,242.83,66.37,CPU Overload
2025-07-12 22:55:21,47.04,33.14,240.84,78.59,None
2025-07-12 22:50:21,22.98,81.05,236.25,23.61,None
2025-07-12 22:45:21,61.22,76.42,190.77,52.1,None
2025-07-12 22:40:21,36.51,45.85,421.91,37.5,Disk IO Bottleneck
2025-07-12 22:35:21,54.92,27.0,172.03,49.01,None
2025-07-12 22:30:21,92.86,100.0,225.45,27.85,CPU Overload
2025-07-12 22:25:21,71.32,69.21,226.39,38.3,None
2025-07-12 22:20:21,52.6,92.38,213.27,46.64,None
2025-07-12 22:15:21,21.49,63.41,222.92,145.02,Network Delay
2025-07-12 22:10:21,32.64,26.8,237.33,46.13,None
2025-07-12 22:05:21,33.47,63.61,197.37,35.85,None
2025-07-12 22:00:21,95.86,70.01,242.79,62.7,CPU Overload
2025-07-12 21:55:21,54.37,88.75,248.26,49.54,Memory Issue
2025-07-12 21:50:21,54.23,47.73,183.79,86.57,None
2025-07-12 21:45:21,72.05,14.45,203.05,119.81,Network Delay
2025-07-12 21:40:21,58.56,67.2,175.89,106.96,Network Delay
2025-07-12 21:35:21,47.42,45.04,268.99,55.82,None
2025-07-12 21:30:21,94.61,53.95,128.82,69.29,CPU Overload
2025-07-12 21:25:21,52.91,80.9,260.17,26.89,None
2025-07-12 21:20:21,64.61,91.27,155.96,46.29,None
2025-07-12 21:15:21,66.44,71.21,213.01,101.6,Network Delay
2025-07-12 21:10:21,75.41,82.47,147.23,74.05,None
2025-07-12 21:05:21,66.07,95.18,198.19,87.43,Memory Issue
2025-07-12 21:00:21,50.64,86.41,239.23,81.71,None
2025-07-12 20:55:21,27.54,28.02,167.28,56.02,None
2025-07-12 20:50:21,24.62,73.59,198.26,48.76,None
2025-07-12 20:45:21,60.81,66.48,150.84,25.33,None
2025-07-12 20:40:21,24.74,96.62,183.25,35.19,Memory Issue
2025-07-12 20:35:21,49.84,57.97,219.11,71.89,None
2025-07-12 20:30:21,95.2,84.26,163.64,46.27,CPU Overload
2025-07-12 20:25:21,62.24,48.6,194.28,17.06,None
2025-07-12 20:20:21,36.22,74.33,280.01,68.13,None
2025-07-12 20:15:21,31.11,43.87,213.83,39.46,None
2025-07-12 20:10:21,42.95,66.41,289.14,67.6,None
2025-07-12 20:05:21,96.63,46.71,206.67,41.16,CPU Overload
2025-07-12 20:00:21,41.11,55.25,531.88,60.43,Disk IO Bottleneck
2025-07-12 19:55:21,28.41,74.5,521.38,31.44,Disk IO Bottleneck
2025-07-12 19:50:21,94.17,93.44,197.77,18.58,CPU Overload
2025-07-12 19:45:21,35.99,74.63,203.65,109.33,Network Delay
2025-07-12 19:40:21,59.94,41.09,158.84,50.71,None
2025-07-12 19:35:21,51.64,78.89,247.63,39.33,None
2025-07-12 19:30:21,47.13,64.74,174.95,65.98,None
2025-07-12 19:25:21,92.82,76.63,190.37,94.16,CPU Overload
2025-07-12 19:20:21,34.31,66.98,226.78,31.48,None
2025-07-12 19:15:21,59.07,59.32,305.28,41.98,None
2025-07-12 19:10:21,58.92,46.67,151.59,7.68,None
2025-07-12 19:05:21,99.13,27.96,197.26,59.0,CPU Overload
2025-07-12 19:00:21,45.68,84.61,194.37,48.56,None
2025-07-12 18:55:21,61.45,61.49,493.16,41.84,Disk IO Bottleneck
2025-07-12 18:50:21,48.53,71.59,507.0,41.7,Disk IO Bottleneck
2025-07-12 18:45:21,65.25,43.4,255.68,56.45,None
2025-07-12 18:40:21,33.86,67.07,152.06,53.33,None
2025-07-12 18:35:21,40.42,61.35,220.99,82.97,None
2025-07-12 18:30:21,68.34,86.02,167.24,62.71,None
2025-07-12 18:25:21,46.1,46.12,157.26,29.47,None
2025-07-12 18:20:21,41.05,58.6,414.74,23.65,Disk IO Bottleneck
2025-07-12 18:15:21,41.51,94.38,202.25,60.67,None
2025-07-12 18:10:21,46.16,47.92,144.51,53.5,None
2025-07-12 18:05:21,56.17,67.26,201.91,21.99,None
2025-07-12 18:00:21,38.78,55.81,212.53,28.17,None
2025-07-12 17:55:21,57.6,29.1,178.58,119.97,Network Delay
2025-07-12 17:50:21,53.42,100.0,201.82,19.36,None
2025-07-12 17:45:21,91.11,71.78,254.18,83.03,CPU Overload
2025-07-12 17:40:21,51.55,75.58,252.81,70.39,None
2025-07-12 17:35:21,70.87,87.08,152.5,50.46,Memory Issue
2025-07-12 17:30:21,47.44,26.52,239.58,69.74,None
2025-07-12 17:25:21,43.17,69.78,217.65,10.67,None
2025-07-12 17:20:21,53.0,60.67,152.71,114.86,None
2025-07-12 17:15:21,34.04,31.31,239.46,72.64,None
2025-07-12 17:10:21,86.21,23.35,580.06,12.91,Disk IO Bottleneck
2025-07-12 17:05:21,94.55,51.28,203.74,40.3,CPU Overload
2025-07-12 17:00:21,71.1,43.72,177.86,87.31,None
2025-07-12 16:55:21,16.65,54.42,195.22,36.31,None
2025-07-12 16:50:21,99.63,82.42,285.75,66.06,CPU Overload
2025-07-12 16:45:21,48.18,30.7,174.78,48.49,None
2025-07-12 16:40:21,34.36,48.08,238.57,24.41,None
2025-07-12 16:35:21,36.14,36.29,261.35,17.42,None
2025-07-12 16:30:21,55.02,64.21,236.3,31.86,None
2025-07-12 16:25:21,53.58,16.97,221.24,28.64,None
2025-07-12 16:20:21,43.89,54.12,168.12,18.89,None
2025-07-12 16:15:21,38.21,39.84,151.07,56.29,None
2025-07-12 16:10:21,42.93,94.5,200.96,15.53,None
2025-07-12 16:05:21,29.43,68.4,211.26,32.85,None
2025-07-12 16:00:21,38.17,54.74,156.26,2.94,None
2025-07-12 15:55:21,35.05,57.13,223.73,39.78,None
2025-07-12 15:50:21,72.2,38.25,184.97,51.95,None
2025-07-12 15:45:21,84.71,80.52,175.17,58.57,None
2025-07-12 15:40:21,49.15,16.49,103.91,79.65,None
2025-07-12 15:35:21,92.77,36.61,136.3,47.03,CPU Overload
2025-07-12 15:30:21,51.51,89.96,181.98,43.42,Memory Issue
2025-07-12 15:25:21,62.94,85.7,236.12,18.16,None
2025-07-12 15:20:21,59.13,94.84,222.14,62.52,Memory Issue
2025-07-12 15:15:21,39.98,65.68,264.75,76.96,None
2025-07-12 15:10:21,45.6,92.9,225.22,49.32,None
2025-07-12 15:05:21,36.56,26.83,243.58,126.07,Network Delay
2025-07-12 15:00:21,44.51,50.71,211.8,35.58,None
2025-07-12 14:55:21,35.93,63.24,181.35,29.48,None
2025-07-12 14:50:21,60.56,61.13,201.21,84.81,None
2025-07-12 14:45:21,60.0,30.87,174.65,36.03,None
2025-07-12 14:40:21,41.7,57.14,148.99,70.76,None
2025-07-12 14:35:21,92.42,84.95,211.33,42.9,CPU Overload
2025-07-12 14:30:21,97.46,71.1,268.14,59.91,CPU Overload
2025-07-12 14:25:21,60.09,87.9,131.35,39.88,Memory Issue
2025-07-12 14:20:21,64.06,63.31,210.12,23.37,None
2025-07-12 14:15:21,49.85,29.55,159.6,71.93,None
2025-07-12 14:10:21,56.37,44.29,261.03,43.84,None
2025-07-12 14:05:21,27.15,64.14,179.66,63.59,None
2025-07-12 14:00:21,53.85,54.53,258.82,184.95,Network Delay
2025-07-12 13:55:21,59.62,80.65,95.11,39.09,None
2025-07-12 13:50:21,77.17,63.99,264.08,58.47,None
2025-07-12 13:45:21,49.53,78.76,213.19,50.82,None
2025-07-12 13:40:21,32.19,96.85,245.06,55.51,Memory Issue
2025-07-12 13:35:21,33.23,37.98,126.24,74.08,None
2025-07-12 13:30:21,25.36,33.94,216.03,130.88,Network Delay
2025-07-12 13:25:21,90.65,43.11,126.52,43.25,CPU Overload
2025-07-12 13:20:21,98.6,72.94,235.97,52.5,CPU Overload
2025-07-12 13:15:21,66.8,27.82,258.43,40.62,None
2025-07-12 13:10:21,41.93,95.67,209.39,60.3,None
2025-07-12 13:05:21,47.06,48.79,298.84,47.07,None
2025-07-12 13:00:21,60.27,64.81,193.98,42.4,None
2025-07-12 12:55:21,69.53,57.02,212.75,32.13,None
2025-07-12 12:50:21,57.45,75.2,270.08,74.02,None
2025-07-12 12:45:21,28.0,29.48,185.74,25.38,None
2025-07-12 12:40:21,75.69,82.05,95.25,72.92,None
2025-07-12 12:35:21,71.72,62.92,179.21,163.36,Network Delay
2025-07-12 12:30:21,92.45,65.48,252.07,25.14,CPU Overload
2025-07-12 12:25:21,49.91,61.9,156.55,18.43,None
2025-07-12 12:20:21,57.27,67.68,199.72,52.21,None
2025-07-12 12:15:21,48.16,69.33,179.45,92.55,None
2025-07-12 12:10:21,43.4,71.49,236.36,42.33,None
2025-07-12 12:05:21,57.21,81.23,263.02,43.11,None
2025-07-12 12:00:21,34.61,42.86,238.98,46.18,None
2025-07-12 11:55:21,49.94,53.22,86.04,55.39,None
2025-07-12 11:50:21,82.15,57.9,211.31,28.84,None
2025-07-12 11:45:21,50.05,54.62,190.09,75.09,None
2025-07-12 11:40:21,31.4,42.51,217.48,45.99,None
2025-07-12 11:35:21,29.04,63.95,264.81,34.86,None
2025-07-12 11:30:21,15.02,45.09,192.93,39.6,None
2025-07-12 11:25:21,68.93,95.01,131.25,43.25,Memory Issue
2025-07-12 11:20:21,37.68,55.42,222.32,12.84,None
2025-07-12 11:15:21,52.81,45.1,262.02,11.61,None
2025-07-12 11:10:21,29.99,98.63,287.49,71.5,None
2025-07-12 11:05:21,38.16,50.93,131.48,61.56,None
2025-07-12 11:00:21,45.55,75.73,224.58,33.89,None
2025-07-12 10:55:21,81.91,31.74,182.58,40.84,None
2025-07-12 10:50:21,41.5,29.93,126.56,14.2,None
2025-07-12 10:45:21,76.03,55.37,195.61,34.11,None
2025-07-12 10:40:21,56.28,92.01,196.53,52.77,Memory Issue
2025-07-12 10:35:21,92.86,81.37,194.25,74.81,CPU Overload
2025-07-12 10:30:21,62.18,60.89,210.84,26.92,None
2025-07-12 10:25:21,43.26,64.09,191.28,104.35,None
2025-07-12 10:20:21,45.22,57.9,229.94,16.55,None
2025-07-12 10:15:21,73.43,59.09,197.29,42.68,None
2025-07-12 10:10:21,64.32,78.14,185.74,50.45,None
2025-07-12 10:05:21,39.44,44.89,143.57,43.69,None
2025-07-12 10:00:21,60.86,83.96,183.49,18.39,None
2025-07-12 09:55:21,53.91,67.44,151.95,71.21,None
2025-07-12 09:50:21,42.59,99.28,248.8,56.84,Memory Issue
2025-07-12 09:45:21,61.76,33.16,207.47,30.32,None
2025-07-12 09:40:21,50.05,87.48,234.98,67.13,Memory Issue
2025-07-12 09:35:21,43.21,76.23,149.69,66.38,None
2025-07-12 09:30:21,59.97,56.43,239.76,74.38,None
2025-07-12 09:25:21,50.02,85.81,200.45,45.63,Memory Issue
2025-07-12 09:20:21,17.21,97.25,196.11,74.16,Memory Issue
2025-07-12 09:15:21,57.14,46.96,218.7,72.87,None
2025-07-12 09:10:21,49.9,68.46,14.52,85.01,None
2025-07-12 09:05:21,53.59,63.78,215.53,44.3,None
2025-07-12 09:00:21,49.9,97.93,195.2,76.35,Memory Issue
2025-07-12 08:55:21,40.11,87.89,97.87,41.64,None
2025-07-12 08:50:21,33.68,50.46,131.23,54.15,None
2025-07-12 08:45:21,28.69,93.47,147.7,57.61,None
2025-07-12 08:40:21,47.27,100.0,244.94,65.76,None
2025-07-12 08:35:21,37.14,64.57,303.84,73.0,None
2025-07-12 08:30:21,50.15,69.6,233.48,50.01,None
2025-07-12 08:25:21,91.76,33.09,206.57,55.3,CPU Overload
2025-07-12 08:20:21,49.28,87.82,263.86,50.4,Memory Issue
2025-07-12 08:15:21,33.69,91.17,235.14,37.18,Memory Issue
2025-07-12 08:10:21,68.37,40.58,234.12,54.16,None
2025-07-12 08:05:21,93.44,32.32,230.13,19.49,CPU Overload
2025-07-12 08:00:21,65.01,82.03,213.73,47.34,None
2025-07-12 07:55:21,92.16,50.25,183.24,67.15,CPU Overload
2025-07-12 07:50:21,98.11,45.47,216.86,48.99,CPU Overload
2025-07-12 07:45:21,64.19,45.16,410.26,70.12,Disk IO Bottleneck
2025-07-12 07:40:21,37.43,72.28,147.52,26.62,None
2025-07-12 07:35:21,72.45,58.24,115.37,52.82,None
2025-07-12 07:30:21,14.18,89.36,223.45,58.38,Memory Issue
2025-07-12 07:25:21,52.73,99.19,238.14,70.54,Memory Issue
2025-07-12 07:20:21,37.97,77.42,93.09,130.05,Network Delay
2025-07-12 07:15:21,24.76,85.23,214.72,109.06,None
2025-07-12 07:10:21,99.45,30.2,174.44,18.76,CPU Overload
2025-07-12 07:05:21,63.21,76.93,143.59,70.78,None
2025-07-12 07:00:21,30.04,81.53,199.77,73.37,None
2025-07-12 06:55:21,38.64,100.0,270.68,17.68,None
2025-07-12 06:50:21,52.2,63.05,235.67,49.98,None
2025-07-12 06:45:21,47.68,91.46,168.36,73.4,None
2025-07-12 06:40:21,64.73,56.93,207.27,52.19,None
2025-07-12 06:35:21,48.49,59.21,181.82,158.7,Network Delay
2025-07-12 06:30:21,60.71,59.18,191.37,42.41,None
2025-07-12 06:25:21,25.14,68.73,260.06,66.79,None
2025-07-12 06:20:21,63.33,50.86,181.3,4.67,None
2025-07-12 06:15:21,37.75,85.06,207.51,51.31,Memory Issue
2025-07-12 06:10:21,24.01,58.08,232.31,67.24,None
2025-07-12 06:05:21,34.24,41.2,230.06,16.8,None
2025-07-12 06:00:21,47.26,85.33,230.37,37.1,Memory Issue
2025-07-12 05:55:21,73.37,73.9,257.4,67.84,None
2025-07-12 05:50:21,40.18,59.26,251.04,33.28,None
2025-07-12 05:45:21,33.32,43.78,260.1,48.83,None
2025-07-12 05:40:21,44.73,66.37,210.84,50.71,None
2025-07-12 05:35:21,95.35,57.96,191.39,58.96,CPU Overload
2025-07-12 05:30:21,32.53,98.72,121.04,53.54,Memory Issue
2025-07-12 05:25:21,51.86,74.41,459.01,81.4,Disk IO Bottleneck
2025-07-12 05:20:21,59.33,96.65,203.88,48.88,Memory Issue
2025-07-12 05:15:21,98.15,66.51,155.35,53.15,CPU Overload
2025-07-12 05:10:21,60.03,64.94,163.31,54.69,None
2025-07-12 05:05:21,40.79,78.68,152.97,42.98,None
2025-07-12 05:00:21,42.37,78.35,208.98,60.78,None
2025-07-12 04:55:21,30.29,63.25,255.14,48.62,None
2025-07-12 04:50:21,30.27,56.24,194.27,43.93,None
2025-07-12 04:45:21,38.39,39.29,228.14,22.16,None
2025-07-12 04:40:21,36.23,78.43,148.73,69.18,None
2025-07-12 04:35:21,45.75,72.5,229.87,62.47,None
2025-07-12 04:30:21,80.61,100.0,179.07,71.01,None
2025-07-12 04:25:21,50.13,41.4,237.22,70.09,None
2025-07-12 04:20:21,16.57,83.15,39.46,68.05,None
2025-07-12 04:15:21,53.25,65.19,245.55,29.49,None
2025-07-12 04:10:21,17.23,96.65,255.58,72.91,None
2025-07-12 04:05:21,50.68,46.41,566.25,53.99,Disk IO Bottleneck
2025-07-12 04:00:21,47.96,70.16,243.71,122.88,Network Delay
2025-07-12 03:55:21,96.19,15.6,270.73,26.83,CPU Overload
2025-07-12 03:50:21,63.45,43.33,105.06,51.72,None
2025-07-12 03:45:21,41.6,69.07,138.98,52.71,None
2025-07-12 03:40:21,77.18,96.45,226.05,29.66,Memory Issue
2025-07-12 03:35:21,21.96,38.18,164.69,33.39,None
2025-07-12 03:30:21,45.39,61.6,237.26,58.34,None
2025-07-12 03:25:21,64.82,67.93,151.94,65.89,None
2025-07-12 03:20:21,39.8,53.85,206.31,72.63,None
2025-07-12 03:15:21,70.98,58.89,142.93,38.56,None
2025-07-12 03:10:21,97.59,22.8,150.74,53.56,CPU Overload
2025-07-12 03:05:21,49.21,41.39,225.24,25.5,None
2025-07-12 03:00:21,67.39,61.75,141.29,62.48,None
2025-07-12 02:55:21,69.11,58.66,186.64,194.09,Network Delay
2025-07-12 02:50:21,50.62,42.82,193.87,25.77,None
2025-07-12 02:45:21,47.09,90.82,277.09,33.38,Memory Issue
2025-07-12 02:40:21,54.83,80.36,289.0,40.45,None
2025-07-12 02:35:21,65.15,66.67,298.83,57.8,None
2025-07-12 02:30:21,23.07,58.24,221.13,152.82,Network Delay
2025-07-12 02:25:21,51.34,70.02,146.34,96.31,None
2025-07-12 02:20:21,45.16,60.97,211.82,25.43,None
2025-07-12 02:15:21,57.67,55.97,130.6,47.76,None
2025-07-12 02:10:21,61.34,64.08,215.45,70.35,None
2025-07-12 02:05:21,70.07,65.76,201.29,63.21,None
2025-07-12 02:00:21,40.8,53.08,130.7,16.89,None
2025-07-12 01:55:21,55.79,54.99,505.27,23.3,Disk IO Bottleneck
2025-07-12 01:50:21,53.48,52.38,215.04,51.69,None
2025-07-12 01:45:21,32.83,85.8,216.18,48.0,Memory Issue
2025-07-12 01:40:21,91.9,74.72,224.95,55.76,CPU Overload
2025-07-12 01:35:21,53.68,56.22,163.46,154.08,Network Delay
2025-07-12 01:30:21,70.49,51.79,177.62,72.67,None
2025-07-12 01:25:21,58.76,86.54,167.54,23.77,None
2025-07-12 01:20:21,63.46,84.35,218.36,67.59,None
2025-07-12 01:15:21,67.87,39.14,229.59,60.23,None
2025-07-12 01:10:21,58.4,54.03,225.67,53.76,None
2025-07-12 01:05:21,33.45,79.24,124.65,29.97,None
2025-07-12 01:00:21,95.21,78.14,156.43,40.64,CPU Overload
2025-07-12 00:55:21,74.11,54.09,273.19,36.87,None
2025-07-12 00:50:21,4.32,40.78,191.83,30.36,None
2025-07-12 00:45:21,30.91,66.27,191.97,43.97,None
2025-07-12 00:40:21,16.2,36.08,154.89,54.7,None
2025-07-12 00:35:21,89.24,40.39,167.5,50.94,None
2025-07-12 00:30:21,38.36,62.93,171.37,179.33,Network Delay
2025-07-12 00:25:21,55.18,50.9,183.17,74.22,None
2025-07-12 00:20:21,70.52,56.84,190.25,26.16,None
2025-07-12 00:15:21,36.69,22.43,236.24,110.33,None
2025-07-12 00:10:21,39.7,47.48,200.01,60.22,None
2025-07-12 00:05:21,6.54,72.59,270.3,61.36,None
2025-07-12 00:00:21,51.86,19.25,191.86,81.6,None
2025-07-11 23:55:21,27.65,87.13,202.37,66.49,None
2025-07-11 23:50:21,53.5,56.86,239.63,137.72,Network Delay
2025-07-11 23:45:21,76.15,63.22,157.14,59.37,None
2025-07-11 23:40:21,44.7,48.75,201.75,43.44,None
2025-07-11 23:35:21,64.09,71.38,258.83,57.27,None
2025-07-11 23:30:21,66.93,58.51,113.87,197.57,Network Delay
2025-07-11 23:25:21,49.83,21.81,196.96,15.78,None
2025-07-11 23:20:21,48.09,48.17,198.62,29.24,None
2025-07-11 23:15:21,51.29,88.57,160.11,56.36,Memory Issue
2025-07-11 23:10:21,61.19,57.9,234.9,40.89,None
2025-07-11 23:05:21,68.25,69.95,225.84,49.11,None
2025-07-11 23:00:21,48.71,65.31,164.31,68.99,None
2025-07-11 22:55:21,53.12,68.71,274.79,27.66,None
2025-07-11 22:50:21,72.81,51.8,173.33,28.86,None
2025-07-11 22:45:21,95.41,68.45,197.52,34.1,CPU Overload
2025-07-11 22:40:21,72.66,13.81,286.2,48.97,None
2025-07-11 22:35:21,68.32,69.22,184.18,54.92,None
2025-07-11 22:30:21,52.31,58.57,241.39,49.16,None
2025-07-11 22:25:21,28.4,53.24,236.89,75.17,None
2025-07-11 22:20:21,71.44,57.6,120.47,7.56,None
2025-07-11 22:15:21,53.47,48.62,214.15,44.45,None
2025-07-11 22:10:21,91.94,56.78,224.42,52.48,CPU Overload
2025-07-11 22:05:21,48.65,71.81,570.22,42.37,Disk IO Bottleneck
2025-07-11 22:00:21,34.61,88.89,146.67,40.68,Memory Issue
2025-07-11 21:55:21,39.72,37.61,245.09,38.83,None
2025-07-11 21:50:21,41.27,65.21,178.1,68.28,None
2025-07-11 21:45:21,59.5,75.78,231.49,64.19,None
2025-07-11 21:40:21,52.14,68.42,240.71,30.87,None
2025-07-11 21:35:21,21.52,30.09,163.2,27.3,None
2025-07-11 21:30:21,46.76,93.19,201.63,26.69,Memory Issue
2025-07-11 21:25:21,79.38,66.09,217.12,43.18,None
2025-07-11 21:20:21,45.43,96.35,134.4,31.5,Memory Issue
2025-07-11 21:15:21,65.31,73.78,198.86,66.38,None
2025-07-11 21:10:21,96.77,73.45,176.86,43.72,CPU Overload
2025-07-11 21:05:21,38.24,63.0,216.81,29.39,None
2025-07-11 21:00:21,33.02,85.59,238.14,74.95,Memory Issue
2025-07-11 20:55:21,83.37,72.7,253.94,46.9,None
2025-07-11 20:50:21,69.46,60.29,186.37,49.52,None
2025-07-11 20:45:21,70.24,42.81,62.98,0.0,None
2025-07-11 20:40:21,54.35,67.13,166.93,99.42,None
2025-07-11 20:35:21,63.0,78.72,577.4,75.01,Disk IO Bottleneck
2025-07-11 20:30:21,43.46,79.73,248.15,80.54,None
2025-07-11 20:25:21,6.24,47.95,284.29,44.28,None
2025-07-11 20:20:21,64.38,93.37,263.76,68.19,Memory Issue
2025-07-11 20:15:21,70.56,56.12,121.56,0.0,None
2025-07-11 20:10:21,51.07,58.38,226.54,23.17,None
2025-07-11 20:05:21,70.75,23.99,218.94,66.21,None
2025-07-11 20:00:21,57.0,67.27,90.9,54.72,None
2025-07-11 19:55:21,41.97,31.08,158.25,88.5,None
2025-07-11 19:50:21,12.52,37.21,157.37,42.43,None
2025-07-11 19:45:21,28.41,58.09,90.9,26.68,None
2025-07-11 19:40:21,69.34,93.17,232.46,54.48,Memory Issue
2025-07-11 19:35:21,62.68,75.83,150.86,54.22,None
2025-07-11 19:30:21,47.01,78.87,120.94,72.93,None
2025-07-11 19:25:21,65.26,25.4,201.36,47.49,None
2025-07-11 19:20:21,42.23,74.96,152.74,105.03,Network Delay
2025-07-11 19:15:21,17.27,31.47,236.0,51.42,None
2025-07-11 19:10:21,61.24,46.33,187.35,45.55,None
2025-07-11 19:05:21,37.36,99.33,159.83,59.5,None
2025-07-11 19:00:21,47.36,70.83,186.8,51.82,None
2025-07-11 18:55:21,42.25,61.17,189.02,27.26,None
2025-07-11 18:50:21,41.43,79.3,118.22,105.31,None
2025-07-11 18:45:21,45.56,32.51,454.32,40.81,Disk IO Bottleneck
2025-07-11 18:40:21,39.89,79.39,224.67,50.05,None
2025-07-11 18:35:21,86.23,78.22,144.97,3.85,None
2025-07-11 18:30:21,34.28,82.23,318.48,37.76,None
2025-07-11 18:25:21,35.2,57.82,305.93,44.3,None
2025-07-11 18:20:21,64.76,68.65,225.02,49.22,None
2025-07-11 18:15:21,55.8,86.74,252.13,39.34,None
2025-07-11 18:10:21,54.91,84.48,242.42,55.18,None
2025-07-11 18:05:21,59.37,23.44,156.23,58.77,None
2025-07-11 18:00:21,35.88,69.12,161.08,39.68,None
2025-07-11 17:55:21,34.87,81.34,437.9,83.5,Disk IO Bottleneck
2025-07-11 17:50:21,34.47,90.52,185.11,64.13,Memory Issue
2025-07-11 17:45:21,50.14,75.65,225.5,34.42,None
2025-07-11 17:40:21,51.45,74.06,205.44,84.58,None
2025-07-11 17:35:21,62.9,47.27,297.07,63.78,None
2025-07-11 17:30:21,90.8,76.56,292.19,33.49,CPU Overload
2025-07-11 17:25:21,90.52,57.42,152.62,54.81,CPU Overload
2025-07-11 17:20:21,48.23,94.02,238.17,50.49,None
2025-07-11 17:15:21,78.46,93.05,124.9,37.47,Memory Issue
2025-07-11 17:10:21,41.69,47.14,186.09,49.4,None
2025-07-11 17:05:21,27.12,35.03,193.81,55.67,None
2025-07-11 17:00:21,68.04,71.65,170.4,48.84,None
2025-07-11 16:55:21,65.52,86.15,149.83,49.51,Memory Issue
2025-07-11 16:50:21,39.96,45.54,242.84,52.53,None
2025-07-11 16:45:21,97.86,81.3,265.2,13.12,CPU Overload
2025-07-11 16:40:21,47.78,88.26,186.89,55.62,None
2025-07-11 16:35:21,95.26,75.18,214.79,79.99,CPU Overload
2025-07-11 16:30:21,47.55,44.46,236.89,57.0,None
2025-07-11 16:25:21,92.1,71.42,215.7,64.15,CPU Overload
2025-07-11 16:20:21,96.47,78.55,110.03,39.19,CPU Overload
2025-07-11 16:15:21,66.02,72.44,170.35,63.79,None
2025-07-11 16:10:21,44.34,51.53,145.06,36.61,None
2025-07-11 16:05:21,61.04,73.2,159.07,34.95,None
2025-07-11 16:00:21,58.75,91.83,179.42,30.7,Memory Issue
2025-07-11 15:55:21,74.92,76.05,193.73,84.19,None
2025-07-11 15:50:21,57.58,44.26,136.48,47.54,None
2025-07-11 15:45:21,25.46,63.09,189.33,52.48,None
2025-07-11 15:40:21,49.95,90.98,222.23,53.95,None
2025-07-11 15:35:21,66.74,100.0,163.45,24.15,None
2025-07-11 15:30:21,48.74,41.58,233.86,28.46,None
2025-07-11 15:25:21,60.36,85.07,274.14,51.43,None
2025-07-11 15:20:21,66.13,63.12,223.97,40.07,None
2025-07-11 15:15:21,38.07,65.49,205.89,32.72,None
2025-07-11 15:10:21,38.08,37.71,199.87,38.95,None
2025-07-11 15:05:21,39.59,45.2,189.68,169.91,Network Delay
2025-07-11 15:00:21,42.85,51.87,284.23,41.6,None
2025-07-11 14:55:21,50.95,62.12,193.93,58.9,None
2025-07-11 14:50:21,45.49,47.73,291.93,21.08,None
2025-07-11 14:45:21,21.06,73.87,210.55,53.28,None
2025-07-11 14:40:21,66.57,89.09,512.08,44.83,Disk IO Bottleneck
2025-07-11 14:35:21,28.27,60.21,266.56,49.72,None
2025-07-11 14:30:21,39.55,94.91,225.02,55.41,Memory Issue
2025-07-11 14:25:21,33.31,56.92,547.19,46.79,Disk IO Bottleneck
2025-07-11 14:20:21,53.22,52.33,169.09,37.91,None
2025-07-11 14:15:21,47.75,27.85,208.66,38.43,None
2025-07-11 14:10:21,29.94,99.54,137.49,56.92,None
2025-07-11 14:05:21,4.11,50.68,186.18,37.41,None
2025-07-11 14:00:21,39.57,41.06,143.29,45.6,None
